75,수육보쌈 중?,30000
43,육회 소 (200g),31000
48,<대표> 정숙성 돈마호크(2인 400g)*한정,31000
53,보쌈 소,31000
53,홍어찜 소,31000
53,홍어회 소,31000
8,<산오징어회 반> 추가만 가능,31000
22,석만이세트,32000
22,철만이세트,32000
6,쥬도ㄹ로,32000
81,소안창살,32000
16,<대표> 보쌈(소 (2인)),33000
43,육사시미 소 (200g),33000
5,쿠바노 런치세트,33000
6,<대표> 오도로,34000
86,<대표> 순대곱창전골,34000
93,대표,34000
10,깐풍기(小),35000
10,유린기(小),35000
10,칠리새우(小),35000
10,크림새우(小),35000
25,매정탁,35000
30,돔베고기-특,35000
5,쥬벤쿠바 세트,35000
51,산낙지탕탕이,35000
51,참조기 매운탕/구이,35000
